items,support,ordered_statistics,label,label_encode
"['lau', 'nhà_độ']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'nhà_độ'}), items_add=frozenset({'lau'}), confidence=1.0, lift=19.056451612903228)]",Đồ dùng gia đình,40
"['lau', 'trắng']",0.0038087177319999998,"[OrderedStatistic(items_base=frozenset({'trắng'}), items_add=frozenset({'lau'}), confidence=0.20454545454545453, lift=3.8979105571847508)]",Đồ dùng gia đình,40
"['rửa', 'miếng']",0.005078290309,"[OrderedStatistic(items_base=frozenset({'miếng'}), items_add=frozenset({'rửa'}), confidence=0.28571428571428575, lift=13.77842565597668), OrderedStatistic(items_base=frozenset({'rửa'}), items_add=frozenset({'miếng'}), confidence=0.2448979591836735, lift=13.778425655976678)]",Đồ dùng gia đình,40
"['móc', 'quần_áo']",0.00465509945,"[OrderedStatistic(items_base=frozenset({'quần_áo'}), items_add=frozenset({'móc'}), confidence=0.3793103448275862, lift=9.146023926812104)]",Đồ dùng gia đình,40
"['móc', 'treo']",0.020313161240000002,"[OrderedStatistic(items_base=frozenset({'móc'}), items_add=frozenset({'treo'}), confidence=0.489795918367347, lift=13.457997152349312), OrderedStatistic(items_base=frozenset({'treo'}), items_add=frozenset({'móc'}), confidence=0.558139534883721, lift=13.457997152349314)]",Đồ dùng gia đình,40
"['móc', 'áo']",0.01184934405,"[OrderedStatistic(items_base=frozenset({'móc'}), items_add=frozenset({'áo'}), confidence=0.2857142857142857, lift=19.857142857142854), OrderedStatistic(items_base=frozenset({'áo'}), items_add=frozenset({'móc'}), confidence=0.8235294117647058, lift=19.857142857142858)]",Đồ dùng gia đình,40
"['nhà', 'quét']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'quét'}), items_add=frozenset({'nhà'}), confidence=0.28571428571428575, lift=14.065476190476192)]",Đồ dùng gia đình,40
"['vệ_sinh', 'nhà']",0.004231908591,"[OrderedStatistic(items_base=frozenset({'nhà'}), items_add=frozenset({'vệ_sinh'}), confidence=0.20833333333333331, lift=7.032738095238095)]",Đồ dùng gia đình,40
"['nhựa', 'rổ']",0.0093101989,"[OrderedStatistic(items_base=frozenset({'rổ'}), items_add=frozenset({'nhựa'}), confidence=0.3728813559322034, lift=3.5672819597886503)]",Đồ dùng gia đình,40
"['nhựa', 'thớt']",0.0038087177319999998,"[OrderedStatistic(items_base=frozenset({'thớt'}), items_add=frozenset({'nhựa'}), confidence=0.40909090909090906, lift=3.913691571586308)]",Đồ dùng gia đình,40
"['nhựa', 'xô']",0.005501481167999999,"[OrderedStatistic(items_base=frozenset({'xô'}), items_add=frozenset({'nhựa'}), confidence=0.41935483870967744, lift=4.01188455008489)]",Đồ dùng gia đình,40
"['nút', 'tai']",0.004231908591,"[OrderedStatistic(items_base=frozenset({'nút'}), items_add=frozenset({'tai'}), confidence=0.9090909090909091, lift=102.2943722943723), OrderedStatistic(items_base=frozenset({'tai'}), items_add=frozenset({'nút'}), confidence=0.4761904761904762, lift=102.2943722943723)]",Đồ dùng gia đình,40
"['đựng', 'nước']",0.006771053745,"[OrderedStatistic(items_base=frozenset({'nước'}), items_add=frozenset({'đựng'}), confidence=0.22535211267605634, lift=5.916744913928013)]",Đồ dùng gia đình,40
"['nắp', 'xô']",0.0038087177319999998,"[OrderedStatistic(items_base=frozenset({'nắp'}), items_add=frozenset({'xô'}), confidence=0.22499999999999998, lift=17.1508064516129), OrderedStatistic(items_base=frozenset({'xô'}), items_add=frozenset({'nắp'}), confidence=0.2903225806451613, lift=17.150806451612905)]",Đồ dùng gia đình,40
"['treo', 'quần_áo']",0.005501481167999999,"[OrderedStatistic(items_base=frozenset({'quần_áo'}), items_add=frozenset({'treo'}), confidence=0.44827586206896547, lift=12.317161186848436)]",Đồ dùng gia đình,40
"['sọt', 'rác']",0.00465509945,"[OrderedStatistic(items_base=frozenset({'rác'}), items_add=frozenset({'sọt'}), confidence=0.22448979591836737, lift=29.470521541950117), OrderedStatistic(items_base=frozenset({'sọt'}), items_add=frozenset({'rác'}), confidence=0.6111111111111112, lift=29.470521541950117)]",Đồ dùng gia đình,40
"['rác', 'thùng']",0.005078290309,"[OrderedStatistic(items_base=frozenset({'rác'}), items_add=frozenset({'thùng'}), confidence=0.2448979591836735, lift=22.257456828885402), OrderedStatistic(items_base=frozenset({'thùng'}), items_add=frozenset({'rác'}), confidence=0.4615384615384616, lift=22.257456828885406)]",Đồ dùng gia đình,40
"['ráy', 'tai']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'ráy'}), items_add=frozenset({'tai'}), confidence=1.0, lift=112.52380952380953), OrderedStatistic(items_base=frozenset({'tai'}), items_add=frozenset({'ráy'}), confidence=0.380952380952381, lift=112.52380952380953)]",Đồ dùng gia đình,40
"['soft', 'răng']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'soft'}), items_add=frozenset({'răng'}), confidence=0.5, lift=20.370689655172413)]",Đồ dùng gia đình,40
"['trẻ_em', 'răng']",0.00465509945,"[OrderedStatistic(items_base=frozenset({'trẻ_em'}), items_add=frozenset({'răng'}), confidence=0.34375, lift=14.004849137931034)]",Đồ dùng gia đình,40
"['răng', 'đánh']",0.022005924669999996,"[OrderedStatistic(items_base=frozenset({'răng'}), items_add=frozenset({'đánh'}), confidence=0.8965517241379309, lift=37.167574107682995), OrderedStatistic(items_base=frozenset({'đánh'}), items_add=frozenset({'răng'}), confidence=0.9122807017543859, lift=37.167574107682995)]",Đồ dùng gia đình,40
"['rổ', 'thau']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'thau'}), items_add=frozenset({'rổ'}), confidence=0.42105263157894735, lift=16.863514719000893)]",Đồ dùng gia đình,40
"['trẻ_em', 'đánh']",0.004231908591,"[OrderedStatistic(items_base=frozenset({'trẻ_em'}), items_add=frozenset({'đánh'}), confidence=0.3125, lift=12.955043859649123)]",Đồ dùng gia đình,40
"['tờ', 'ướt']",0.007194244604,"[OrderedStatistic(items_base=frozenset({'tờ'}), items_add=frozenset({'ướt'}), confidence=0.5862068965517241, lift=26.638594164456233), OrderedStatistic(items_base=frozenset({'ướt'}), items_add=frozenset({'tờ'}), confidence=0.326923076923077, lift=26.638594164456237)]",Đồ dùng gia đình,40
"['đôi', 'đũa']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'đôi'}), items_add=frozenset({'đũa'}), confidence=0.5714285714285715, lift=32.14965986394559)]",Đồ dùng gia đình,40
"['adm', 'gold']",0.004308603743,"[OrderedStatistic(items_base=frozenset({'adm'}), items_add=frozenset({'gold'}), confidence=0.7804878048780488, lift=42.31155421043262), OrderedStatistic(items_base=frozenset({'gold'}), items_add=frozenset({'adm'}), confidence=0.23357664233576642, lift=42.31155421043262)]",Đồ uống,41
"['sdd', 'adm']",0.003770028275,"[OrderedStatistic(items_base=frozenset({'adm'}), items_add=frozenset({'sdd'}), confidence=0.6829268292682927, lift=84.53495934959349), OrderedStatistic(items_base=frozenset({'sdd'}), items_add=frozenset({'adm'}), confidence=0.4666666666666666, lift=84.53495934959349)]",Đồ uống,41
"['bia', 'heineken']",0.006866837216000001,"[OrderedStatistic(items_base=frozenset({'heineken'}), items_add=frozenset({'bia'}), confidence=0.6710526315789475, lift=13.219914840150777)]",Đồ uống,41
"['lon', 'bia']",0.010636865490000001,"[OrderedStatistic(items_base=frozenset({'bia'}), items_add=frozenset({'lon'}), confidence=0.20954907161803715, lift=3.6193510579236325)]",Đồ uống,41
"['sài_gòn', 'bia']",0.0030968089399999997,"[OrderedStatistic(items_base=frozenset({'sài_gòn'}), items_add=frozenset({'bia'}), confidence=0.6764705882352942, lift=13.32665002340459)]",Đồ uống,41
"['tiger', 'bia']",0.009559714555000001,"[OrderedStatistic(items_base=frozenset({'tiger'}), items_add=frozenset({'bia'}), confidence=0.5634920634920636, lift=11.1009431181845)]",Đồ uống,41
"['blanc', 'rượu']",0.0056550424129999995,"[OrderedStatistic(items_base=frozenset({'blanc'}), items_add=frozenset({'rượu'}), confidence=0.5185185185185186, lift=3.533061501868842)]",Đồ uống,41
"['blanc', 'sauvignon']",0.006058974014,"[OrderedStatistic(items_base=frozenset({'blanc'}), items_add=frozenset({'sauvignon'}), confidence=0.5555555555555556, lift=23.311362209667298), OrderedStatistic(items_base=frozenset({'sauvignon'}), items_add=frozenset({'blanc'}), confidence=0.25423728813559326, lift=23.311362209667298)]",Đồ uống,41
"['rượu_vang', 'cabernet']",0.005520398546,"[OrderedStatistic(items_base=frozenset({'cabernet'}), items_add=frozenset({'rượu_vang'}), confidence=0.2847222222222222, lift=6.713117283950616)]",Đồ uống,41
"['cabernet', 'sauvignon']",0.014945469230000001,"[OrderedStatistic(items_base=frozenset({'cabernet'}), items_add=frozenset({'sauvignon'}), confidence=0.7708333333333333, lift=32.34451506591337), OrderedStatistic(items_base=frozenset({'sauvignon'}), items_add=frozenset({'cabernet'}), confidence=0.6271186440677966, lift=32.34451506591337)]",Đồ uống,41
"['cam', 'scu']",0.003500740541,"[OrderedStatistic(items_base=frozenset({'scu'}), items_add=frozenset({'cam'}), confidence=0.22033898305084745, lift=6.4682119648958265)]",Đồ uống,41
"['cam', 'twister']",0.003770028275,"[OrderedStatistic(items_base=frozenset({'twister'}), items_add=frozenset({'cam'}), confidence=0.5185185185185185, lift=15.221490264968526)]",Đồ uống,41
"['cam', 'ép']",0.004712535344,"[OrderedStatistic(items_base=frozenset({'ép'}), items_add=frozenset({'cam'}), confidence=0.22292993630573246, lift=6.544271292263538)]",Đồ uống,41
"['can', 'sleek']",0.0033660966739999998,"[OrderedStatistic(items_base=frozenset({'can'}), items_add=frozenset({'sleek'}), confidence=0.5813953488372093, lift=46.43035758939735), OrderedStatistic(items_base=frozenset({'sleek'}), items_add=frozenset({'can'}), confidence=0.26881720430107525, lift=46.430357589397346)]",Đồ uống,41
"['lon', 'cao']",0.004577891477,"[OrderedStatistic(items_base=frozenset({'cao'}), items_add=frozenset({'lon'}), confidence=0.7391304347826086, lift=12.766329625884731)]",Đồ uống,41
"['chai', 'nhựa']",0.004712535344,"[OrderedStatistic(items_base=frozenset({'nhựa'}), items_add=frozenset({'chai'}), confidence=0.7954545454545454, lift=15.712342843326885)]",Đồ uống,41
"['chai', 'scu']",0.003500740541,"[OrderedStatistic(items_base=frozenset({'scu'}), items_add=frozenset({'chai'}), confidence=0.22033898305084745, lift=4.352280923187883)]",Đồ uống,41
"['chai', 'thùng']",0.005251110812,"[OrderedStatistic(items_base=frozenset({'thùng'}), items_add=frozenset({'chai'}), confidence=0.45882352941176474, lift=9.062984981226535)]",Đồ uống,41
"['chanh', 'dây']",0.003635384408,"[OrderedStatistic(items_base=frozenset({'chanh'}), items_add=frozenset({'dây'}), confidence=0.2142857142857143, lift=40.80769230769231), OrderedStatistic(items_base=frozenset({'dây'}), items_add=frozenset({'chanh'}), confidence=0.6923076923076923, lift=40.80769230769231)]",Đồ uống,41
"['chanh', 'trà']",0.004308603743,"[OrderedStatistic(items_base=frozenset({'chanh'}), items_add=frozenset({'trà'}), confidence=0.25396825396825395, lift=4.376385666408868)]",Đồ uống,41
"['chardonnay', 'rượu']",0.004039316009,"[OrderedStatistic(items_base=frozenset({'chardonnay'}), items_add=frozenset({'rượu'}), confidence=0.44776119402985076, lift=3.050937970696974)]",Đồ uống,41
"['chateau', 'rượu']",0.0074054126829999995,"[OrderedStatistic(items_base=frozenset({'chateau'}), items_add=frozenset({'rượu'}), confidence=0.6179775280898877, lift=4.21075146892073)]",Đồ uống,41
"['chivas', 'rượu']",0.00444324761,"[OrderedStatistic(items_base=frozenset({'chivas'}), items_add=frozenset({'rượu'}), confidence=0.8250000000000001, lift=5.621353211009175)]",Đồ uống,41
"['cola', 'coca']",0.003231452807,"[OrderedStatistic(items_base=frozenset({'coca'}), items_add=frozenset({'cola'}), confidence=0.35820895522388063, lift=95.01492537313435), OrderedStatistic(items_base=frozenset({'cola'}), items_add=frozenset({'coca'}), confidence=0.8571428571428572, lift=95.01492537313433)]",Đồ uống,41
"['trà', 'cozy']",0.003500740541,"[OrderedStatistic(items_base=frozenset({'cozy'}), items_add=frozenset({'trà'}), confidence=0.7027027027027027, lift=12.10898601617859)]",Đồ uống,41
"['gas', 'có']",0.003231452807,"[OrderedStatistic(items_base=frozenset({'gas'}), items_add=frozenset({'có'}), confidence=0.7500000000000001, lift=33.15625)]",Đồ uống,41
"['sttt', 'có']",0.003770028275,"[OrderedStatistic(items_base=frozenset({'sttt'}), items_add=frozenset({'có'}), confidence=0.29166666666666663, lift=12.89409722222222)]",Đồ uống,41
"['đường', 'có']",0.0142722499,"[OrderedStatistic(items_base=frozenset({'có'}), items_add=frozenset({'đường'}), confidence=0.6309523809523809, lift=17.102493917274938), OrderedStatistic(items_base=frozenset({'đường'}), items_add=frozenset({'có'}), confidence=0.3868613138686131, lift=17.102493917274938)]",Đồ uống,41
"['de', 'rượu']",0.012252591890000001,"[OrderedStatistic(items_base=frozenset({'de'}), items_add=frozenset({'rượu'}), confidence=0.6319444444444444, lift=4.30591870540265)]",Đồ uống,41
"['hương', 'dâu']",0.01184866029,"[OrderedStatistic(items_base=frozenset({'dâu'}), items_add=frozenset({'hương'}), confidence=0.3295880149812734, lift=8.837004286158548), OrderedStatistic(items_base=frozenset({'hương'}), items_add=frozenset({'dâu'}), confidence=0.3176895306859206, lift=8.837004286158548)]",Đồ uống,41
"['scu', 'dâu']",0.004981823078,"[OrderedStatistic(items_base=frozenset({'scu'}), items_add=frozenset({'dâu'}), confidence=0.3135593220338983, lift=8.722116422268774)]",Đồ uống,41
"['sting', 'dâu']",0.004712535344,"[OrderedStatistic(items_base=frozenset({'sting'}), items_add=frozenset({'dâu'}), confidence=0.3645833333333333, lift=10.141424781523096)]",Đồ uống,41
"['dừa', 'nước']",0.004577891477,"[OrderedStatistic(items_base=frozenset({'dừa'}), items_add=frozenset({'nước'}), confidence=0.4657534246575342, lift=3.6799475371611767)]",Đồ uống,41
"['sữa', 'fami']",0.0033660966739999998,"[OrderedStatistic(items_base=frozenset({'fami'}), items_add=frozenset({'sữa'}), confidence=0.8333333333333333, lift=11.766476552598224)]",Đồ uống,41
"['sdd', 'gold']",0.003770028275,"[OrderedStatistic(items_base=frozenset({'gold'}), items_add=frozenset({'sdd'}), confidence=0.20437956204379562, lift=25.298783454987834), OrderedStatistic(items_base=frozenset({'sdd'}), items_add=frozenset({'gold'}), confidence=0.4666666666666666, lift=25.298783454987834)]",Đồ uống,41
"['hương', 'scu']",0.009425070688,"[OrderedStatistic(items_base=frozenset({'hương'}), items_add=frozenset({'scu'}), confidence=0.2527075812274368, lift=15.905586489628584), OrderedStatistic(items_base=frozenset({'scu'}), items_add=frozenset({'hương'}), confidence=0.5932203389830507, lift=15.905586489628584)]",Đồ uống,41
"['hương', 'susu']",0.004712535344,"[OrderedStatistic(items_base=frozenset({'susu'}), items_add=frozenset({'hương'}), confidence=0.7777777777777777, lift=20.853991175290812)]",Đồ uống,41
"['kem', 'soda']",0.003500740541,"[OrderedStatistic(items_base=frozenset({'kem'}), items_add=frozenset({'soda'}), confidence=0.4727272727272727, lift=36.19531396438613), OrderedStatistic(items_base=frozenset({'soda'}), items_add=frozenset({'kem'}), confidence=0.26804123711340205, lift=36.19531396438613)]",Đồ uống,41
"['không', 'đường']",0.009021139087,"[OrderedStatistic(items_base=frozenset({'không'}), items_add=frozenset({'đường'}), confidence=0.6146788990825688, lift=16.661387530971673), OrderedStatistic(items_base=frozenset({'đường'}), items_add=frozenset({'không'}), confidence=0.24452554744525548, lift=16.661387530971673)]",Đồ uống,41
"['la', 'rượu']",0.004577891477,"[OrderedStatistic(items_base=frozenset({'la'}), items_add=frozenset({'rượu'}), confidence=0.5, lift=3.4068807339449543)]",Đồ uống,41
"['trà', 'lipton']",0.004577891477,"[OrderedStatistic(items_base=frozenset({'lipton'}), items_add=frozenset({'trà'}), confidence=0.6538461538461539, lift=11.267089059432447)]",Đồ uống,41
"['uống', 'liền']",0.003904672142,"[OrderedStatistic(items_base=frozenset({'liền'}), items_add=frozenset({'uống'}), confidence=1.0, lift=22.574468085106385)]",Đồ uống,41
"['lon', 'pepsi']",0.004308603743,"[OrderedStatistic(items_base=frozenset({'pepsi'}), items_add=frozenset({'lon'}), confidence=0.34782608695652173, lift=6.00768452982811)]",Đồ uống,41
"['lon', 'sleek']",0.007809344284,"[OrderedStatistic(items_base=frozenset({'sleek'}), items_add=frozenset({'lon'}), confidence=0.6236559139784946, lift=10.771842960740186)]",Đồ uống,41
"['lon', 'soda']",0.0030968089399999997,"[OrderedStatistic(items_base=frozenset({'soda'}), items_add=frozenset({'lon'}), confidence=0.23711340206185566, lift=4.095444737473028)]",Đồ uống,41
"['lon', 'sting']",0.003770028275,"[OrderedStatistic(items_base=frozenset({'sting'}), items_add=frozenset({'lon'}), confidence=0.29166666666666663, lift=5.037693798449612)]",Đồ uống,41
"['tiger', 'lon']",0.004173959876,"[OrderedStatistic(items_base=frozenset({'tiger'}), items_add=frozenset({'lon'}), confidence=0.24603174603174605, lift=4.249483204134368)]",Đồ uống,41
"['lọ', 'nước']",0.006866837216000001,"[OrderedStatistic(items_base=frozenset({'lọ'}), items_add=frozenset({'nước'}), confidence=0.7611940298507462, lift=6.014242616703715)]",Đồ uống,41
"['lọ', 'yến']",0.006058974014,"[OrderedStatistic(items_base=frozenset({'lọ'}), items_add=frozenset({'yến'}), confidence=0.6716417910447762, lift=47.059279076316535), OrderedStatistic(items_base=frozenset({'yến'}), items_add=frozenset({'lọ'}), confidence=0.42452830188679247, lift=47.05927907631653)]",Đồ uống,41
"['nước', 'lực']",0.009290426821,"[OrderedStatistic(items_base=frozenset({'lực'}), items_add=frozenset({'nước'}), confidence=0.7666666666666666, lift=6.057482269503545)]",Đồ uống,41
"['lực', 'tăng']",0.01198330416,"[OrderedStatistic(items_base=frozenset({'lực'}), items_add=frozenset({'tăng'}), confidence=0.9888888888888888, lift=77.31029239766082), OrderedStatistic(items_base=frozenset({'tăng'}), items_add=frozenset({'lực'}), confidence=0.9368421052631579, lift=77.31029239766082)]",Đồ uống,41
"['merlot', 'rượu']",0.003770028275,"[OrderedStatistic(items_base=frozenset({'merlot'}), items_add=frozenset({'rượu'}), confidence=0.4444444444444445, lift=3.0283384301732927)]",Đồ uống,41
"['true', 'milk']",0.004039316009,"[OrderedStatistic(items_base=frozenset({'milk'}), items_add=frozenset({'true'}), confidence=0.29411764705882354, lift=37.66227180527383), OrderedStatistic(items_base=frozenset({'true'}), items_add=frozenset({'milk'}), confidence=0.5172413793103449, lift=37.66227180527383)]",Đồ uống,41
"['nest', 'nước']",0.003500740541,"[OrderedStatistic(items_base=frozenset({'nest'}), items_add=frozenset({'nước'}), confidence=0.8387096774193549, lift=6.626698695950583)]",Đồ uống,41
"['nestle', 'sữa']",0.003231452807,"[OrderedStatistic(items_base=frozenset({'nestle'}), items_add=frozenset({'sữa'}), confidence=0.5106382978723405, lift=7.210096270528275)]",Đồ uống,41
"['đam', 'nha']",0.004847179211,"[OrderedStatistic(items_base=frozenset({'nha'}), items_add=frozenset({'đam'}), confidence=0.9230769230769231, lift=190.43589743589743), OrderedStatistic(items_base=frozenset({'đam'}), items_add=frozenset({'nha'}), confidence=1.0, lift=190.43589743589743)]",Đồ uống,41
"['nho', 'nước']",0.004847179211,"[OrderedStatistic(items_base=frozenset({'nho'}), items_add=frozenset({'nước'}), confidence=0.4390243902439025, lift=3.4687597301504933)]",Đồ uống,41
"['pinot', 'noir']",0.004039316009,"[OrderedStatistic(items_base=frozenset({'noir'}), items_add=frozenset({'pinot'}), confidence=0.9375000000000001, lift=154.72916666666669), OrderedStatistic(items_base=frozenset({'pinot'}), items_add=frozenset({'noir'}), confidence=0.6666666666666666, lift=154.72916666666666)]",Đồ uống,41
"['nước', 'sanest']",0.0030968089399999997,"[OrderedStatistic(items_base=frozenset({'sanest'}), items_add=frozenset({'nước'}), confidence=0.8518518518518519, lift=6.730535855003939)]",Đồ uống,41
"['nước', 'suối']",0.005924330147000001,"[OrderedStatistic(items_base=frozenset({'suối'}), items_add=frozenset({'nước'}), confidence=0.8979591836734694, lift=7.094832826747719)]",Đồ uống,41
"['sâm', 'nước']",0.003231452807,"[OrderedStatistic(items_base=frozenset({'sâm'}), items_add=frozenset({'nước'}), confidence=0.7272727272727273, lift=5.74622823984526)]",Đồ uống,41
"['trái_cây', 'nước']",0.008347919752,"[OrderedStatistic(items_base=frozenset({'trái_cây'}), items_add=frozenset({'nước'}), confidence=0.6326530612244898, lift=4.9986322188449845)]",Đồ uống,41
"['nước', 'táo']",0.0056550424129999995,"[OrderedStatistic(items_base=frozenset({'táo'}), items_add=frozenset({'nước'}), confidence=0.5753424657534246, lift=4.545817545904983)]",Đồ uống,41
"['nước', 'tăng']",0.009829002289,"[OrderedStatistic(items_base=frozenset({'tăng'}), items_add=frozenset({'nước'}), confidence=0.768421052631579, lift=6.071343784994401)]",Đồ uống,41
"['uống', 'nước']",0.01736905884,"[OrderedStatistic(items_base=frozenset({'uống'}), items_add=frozenset({'nước'}), confidence=0.39209726443768994, lift=3.097985513807152)]",Đồ uống,41
"['nước', 'vfresh']",0.00578968628,"[OrderedStatistic(items_base=frozenset({'vfresh'}), items_add=frozenset({'nước'}), confidence=0.7962962962962963, lift=6.291587864460205)]",Đồ uống,41
"['vị', 'nước']",0.009155782954,"[OrderedStatistic(items_base=frozenset({'vị'}), items_add=frozenset({'nước'}), confidence=0.3820224719101124, lift=3.0183839349748984)]",Đồ uống,41
"['nước', 'yến']",0.01131008483,"[OrderedStatistic(items_base=frozenset({'yến'}), items_add=frozenset({'nước'}), confidence=0.7924528301886793, lift=6.261220393416298)]",Đồ uống,41
"['yến_sào', 'nước']",0.003904672142,"[OrderedStatistic(items_base=frozenset({'yến_sào'}), items_add=frozenset({'nước'}), confidence=0.6041666666666666, lift=4.77355939716312)]",Đồ uống,41
"['nước', 'ép']",0.01952336071,"[OrderedStatistic(items_base=frozenset({'ép'}), items_add=frozenset({'nước'}), confidence=0.9235668789808917, lift=7.2971608619054065)]",Đồ uống,41
"['pet', 'pepsi']",0.0030968089399999997,"[OrderedStatistic(items_base=frozenset({'pepsi'}), items_add=frozenset({'pet'}), confidence=0.25, lift=5.766304347826087)]",Đồ uống,41
"['pet', 'sting']",0.004308603743,"[OrderedStatistic(items_base=frozenset({'sting'}), items_add=frozenset({'pet'}), confidence=0.3333333333333333, lift=7.688405797101449)]",Đồ uống,41
"['pinot', 'rượu']",0.003904672142,"[OrderedStatistic(items_base=frozenset({'pinot'}), items_add=frozenset({'rượu'}), confidence=0.6444444444444444, lift=4.391090723751274)]",Đồ uống,41
"['probi', 'scu']",0.004577891477,"[OrderedStatistic(items_base=frozenset({'probi'}), items_add=frozenset({'scu'}), confidence=0.8717948717948717, lift=54.871360278139925), OrderedStatistic(items_base=frozenset({'scu'}), items_add=frozenset({'probi'}), confidence=0.28813559322033894, lift=54.871360278139925)]",Đồ uống,41
"['red', 'wine']",0.003770028275,"[OrderedStatistic(items_base=frozenset({'red'}), items_add=frozenset({'wine'}), confidence=0.22950819672131145, lift=31.565877352762595), OrderedStatistic(items_base=frozenset({'wine'}), items_add=frozenset({'red'}), confidence=0.5185185185185185, lift=31.565877352762595)]",Đồ uống,41
"['si', 'rô']",0.008347919752,"[OrderedStatistic(items_base=frozenset({'rô'}), items_add=frozenset({'si'}), confidence=1.0, lift=117.8888888888889), OrderedStatistic(items_base=frozenset({'si'}), items_add=frozenset({'rô'}), confidence=0.9841269841269842, lift=117.8888888888889)]",Đồ uống,41
"['sauvignon', 'rượu']",0.01050222162,"[OrderedStatistic(items_base=frozenset({'sauvignon'}), items_add=frozenset({'rượu'}), confidence=0.44067796610169496, lift=3.0026745451718244)]",Đồ uống,41
"['vodka', 'rượu']",0.006193617881,"[OrderedStatistic(items_base=frozenset({'vodka'}), items_add=frozenset({'rượu'}), confidence=0.7540983606557377, lift=5.138246352835012)]",Đồ uống,41
"['whisky', 'rượu']",0.005251110812,"[OrderedStatistic(items_base=frozenset({'whisky'}), items_add=frozenset({'rượu'}), confidence=0.8666666666666667, lift=5.905259938837921)]",Đồ uống,41
"['rượu_vang', 'sauvignon']",0.005924330147000001,"[OrderedStatistic(items_base=frozenset({'sauvignon'}), items_add=frozenset({'rượu_vang'}), confidence=0.24858757062146894, lift=5.861142498430634)]",Đồ uống,41
"['rượu_vang', 'trắng']",0.0033660966739999998,"[OrderedStatistic(items_base=frozenset({'trắng'}), items_add=frozenset({'rượu_vang'}), confidence=0.5102040816326531, lift=12.029478458049887)]",Đồ uống,41
"['rượu_vang', 'đỏ']",0.01171401643,"[OrderedStatistic(items_base=frozenset({'rượu_vang'}), items_add=frozenset({'đỏ'}), confidence=0.27619047619047615, lift=14.146666666666665), OrderedStatistic(items_base=frozenset({'đỏ'}), items_add=frozenset({'rượu_vang'}), confidence=0.6, lift=14.146666666666667)]",Đồ uống,41
"['scu', 'susu']",0.004712535344,"[OrderedStatistic(items_base=frozenset({'scu'}), items_add=frozenset({'susu'}), confidence=0.29661016949152536, lift=48.95386064030131), OrderedStatistic(items_base=frozenset({'susu'}), items_add=frozenset({'scu'}), confidence=0.7777777777777777, lift=48.95386064030131)]",Đồ uống,41
"['scu', 'vnm']",0.003231452807,"[OrderedStatistic(items_base=frozenset({'scu'}), items_add=frozenset({'vnm'}), confidence=0.20338983050847456, lift=11.10717846460618)]",Đồ uống,41
"['sdd', 'đường']",0.0030968089399999997,"[OrderedStatistic(items_base=frozenset({'sdd'}), items_add=frozenset({'đường'}), confidence=0.3833333333333333, lift=10.390571776155717)]",Đồ uống,41
"['sttt', 'vinamilk']",0.004039316009,"[OrderedStatistic(items_base=frozenset({'sttt'}), items_add=frozenset({'vinamilk'}), confidence=0.3125, lift=17.582859848484848), OrderedStatistic(items_base=frozenset({'vinamilk'}), items_add=frozenset({'sttt'}), confidence=0.22727272727272727, lift=17.582859848484848)]",Đồ uống,41
"['sttt', 'vnm']",0.0033660966739999998,"[OrderedStatistic(items_base=frozenset({'sttt'}), items_add=frozenset({'vnm'}), confidence=0.26041666666666663, lift=14.22143075980392)]",Đồ uống,41
"['sttt', 'đường']",0.008347919752,"[OrderedStatistic(items_base=frozenset({'sttt'}), items_add=frozenset({'đường'}), confidence=0.6458333333333333, lift=17.505854622871045), OrderedStatistic(items_base=frozenset({'đường'}), items_add=frozenset({'sttt'}), confidence=0.22627737226277372, lift=17.505854622871045)]",Đồ uống,41
"['trái_cây', 'sữa']",0.003904672142,"[OrderedStatistic(items_base=frozenset({'trái_cây'}), items_add=frozenset({'sữa'}), confidence=0.29591836734693877, lift=4.178299837045084)]",Đồ uống,41
"['sữa', 'đậu_nành']",0.0056550424129999995,"[OrderedStatistic(items_base=frozenset({'đậu_nành'}), items_add=frozenset({'sữa'}), confidence=0.8936170212765958, lift=12.61766847342448)]",Đồ uống,41
"['sữa_chua', 'uống']",0.0056550424129999995,"[OrderedStatistic(items_base=frozenset({'sữa_chua'}), items_add=frozenset({'uống'}), confidence=0.30434782608695654, lift=6.870490286771509)]",Đồ uống,41
"['tiệt', 'sữa_tươi']",0.004308603743,"[OrderedStatistic(items_base=frozenset({'sữa_tươi'}), items_add=frozenset({'tiệt'}), confidence=0.3950617283950617, lift=53.347699214365875), OrderedStatistic(items_base=frozenset({'tiệt'}), items_add=frozenset({'sữa_tươi'}), confidence=0.5818181818181818, lift=53.34769921436588)]",Đồ uống,41
"['trùng', 'sữa_tươi']",0.004308603743,"[OrderedStatistic(items_base=frozenset({'sữa_tươi'}), items_add=frozenset({'trùng'}), confidence=0.3950617283950617, lift=46.573388203017835), OrderedStatistic(items_base=frozenset({'trùng'}), items_add=frozenset({'sữa_tươi'}), confidence=0.5079365079365079, lift=46.57338820301783)]",Đồ uống,41
